"AVGSNOW","AVGTEMPERATURE","EXTRAVGTEMP","EXTRMAXTEMP","EXTRMINTEMP","ID","PERIOD","STATION","TOTRAIN","TOTSUNSHINE"
"0.0","15.6","16.4","23.3","9.4","10120","2012-10-31","15","53.3","0.0"
"0.0","15.7","16.5","22.1","10.9","10121","2012-10-31","16","26.4","0.0"
"0.0","16.0","16.9","23.2","10.6","10122","2012-10-31","17","19.1","198.6"
"0.0","0.0","0.0","0.0","0.0","10123","2012-10-31","18","0.0","0.0"
"0.0","15.0","15.9","21.0","10.7","10124","2012-10-31","19","82.8","0.0"
"0.0","0.0","0.0","0.0","0.0","10125","2012-10-31","20","0.0","0.0"
"0.0","15.5","16.2","20.6","11.7","10126","2012-10-31","21","34.9","0.0"
"0.0","0.0","0.0","0.0","0.0","10127","2012-10-31","22","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10128","2012-10-31","23","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10129","2012-10-31","24","0.0","0.0"
"0.0","17.4","17.2","21.5","12.9","10130","2012-10-31","25","29.7","0.0"
"0.0","18.0","18.3","21.3","15.3","10131","2012-10-31","26","28.6","180.1"
"0.0","0.0","0.0","0.0","0.0","10132","2012-10-31","27","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10133","2012-10-31","28","0.0","0.0"
"0.0","12.2","12.7","20.4","4.9","10134","2012-10-31","29","23.3","0.0"
"0.4","4.9","5.3","7.5","3.1","10135","2012-10-31","30","52.3","204.6"
"0.0","0.0","0.0","0.0","0.0","10136","2012-10-31","31","0.0","0.0"
"0.0","15.6","16.0","23.6","8.3","10137","2012-10-31","32","39.4","217.9"
"0.2","4.4","4.5","6.5","2.5","10138","2012-10-31","33","47.3","193.5"
"0.0","15.1","15.8","23.7","7.9","10139","2012-10-31","34","31.9","230.4"
"0.0","18.8","16.5","24.5","8.5","10140","2012-10-31","35","28.6","218.9"
"0.0","0.0","0.0","0.0","0.0","10141","2012-10-31","36","0.0","0.0"
"0.0","16.3","17.1","24.1","10.0","10142","2012-10-31","37","143.5","177.8"
"0.0","0.0","0.0","0.0","0.0","10143","2012-10-31","38","0.0","0.0"
"0.0","17.9","18.3","22.8","13.8","10144","2012-10-31","39","123.6","0.0"
"0.0","18.0","18.0","22.6","13.5","10145","2012-10-31","40","74.0","0.0"
"0.0","9.4","10.2","14.3","6.2","10146","2012-10-31","41","135.2","210.3"
"0.0","0.0","0.0","0.0","0.0","10147","2012-10-31","42","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10148","2012-10-31","43","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10149","2012-10-31","44","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10150","2012-10-31","45","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10151","2012-10-31","46","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10152","2012-10-31","47","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10153","2012-10-31","48","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10154","2012-10-31","49","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10155","2012-10-31","50","58.5","0.0"
"0.0","0.0","0.0","0.0","0.0","10156","2012-10-31","51","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10157","2012-10-31","52","51.8","0.0"
"0.0","0.0","0.0","0.0","0.0","10158","2012-10-31","53","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10159","2012-10-31","54","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10160","2012-10-31","55","42.2","0.0"
"0.0","0.0","0.0","0.0","0.0","10161","2012-10-31","56","51.9","0.0"
"0.0","0.0","0.0","0.0","0.0","10162","2012-10-31","57","81.6","0.0"
"0.0","0.0","0.0","0.0","0.0","10163","2012-10-31","58","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10164","2012-10-31","59","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10165","2012-10-31","60","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10166","2012-10-31","61","0.0","0.0"
"0.0","7.5","7.8","10.8","4.8","10167","2012-11-30","1","22.2","56.7"
"0.0","11.1","11.4","14.7","8.2","10168","2012-11-30","2","38.7","120.4"
"0.0","3.2","3.6","6.3","0.9","10169","2012-11-30","3","28.0","107.8"
"0.0","7.7","8.2","12.1","4.3","10170","2012-11-30","4","10.3","81.2"
"0.0","-1.7","-1.7","0.9","-4.3","10171","2012-11-30","5","9.3","129.4"
"0.0","9.9","10.7","14.8","6.7","10172","2012-11-30","6","24.6","106.6"
"0.0","11.0","12.0","16.6","7.3","10173","2012-11-30","7","22.5","128.8"
"0.0","9.5","10.1","14.1","6.1","10174","2012-11-30","8","10.9","79.5"
"0.0","7.8","8.1","10.5","5.7","10175","2012-11-30","9","27.8","0.0"
"0.0","8.3","8.8","12.5","5.1","10176","2012-11-30","10","19.7","0.0"
"0.0","8.0","8.4","10.9","6.0","10177","2012-11-30","11","13.7","51.3"
"0.0","8.0","8.5","11.2","5.7","10178","2012-11-30","12","9.3","0.0"
"0.0","8.2","8.8","12.9","4.8","10179","2012-11-30","13","10.4","0.0"
"0.0","7.9","8.7","13.6","3.8","10180","2012-11-30","14","4.0","90.8"
"0.0","9.2","9.8","14.3","5.3","10181","2012-11-30","15","21.6","0.0"
"0.0","8.1","8.4","11.4","5.4","10182","2012-11-30","16","9.2","0.0"
"0.0","8.2","8.8","12.7","4.9","10183","2012-11-30","17","16.1","83.5"
"0.0","0.0","0.0","0.0","0.0","10184","2012-11-30","18","0.0","0.0"
"0.0","8.2","8.9","12.6","5.3","10185","2012-11-30","19","16.9","0.0"
"0.0","0.0","0.0","0.0","0.0","10186","2012-11-30","20","0.0","0.0"
"0.0","8.4","8.7","12.0","5.5","10187","2012-11-30","21","15.8","0.0"
"0.0","0.0","0.0","0.0","0.0","10188","2012-11-30","22","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10189","2012-11-30","23","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10190","2012-11-30","24","0.0","0.0"
"0.0","11.3","11.3","14.8","7.7","10191","2012-11-30","25","23.0","0.0"
"0.0","11.5","11.8","14.1","9.4","10192","2012-11-30","26","20.2","112.7"
"0.0","0.0","0.0","0.0","0.0","10193","2012-11-30","27","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10194","2012-11-30","28","0.0","0.0"
"0.0","6.7","7.2","11.9","2.5","10195","2012-11-30","29","9.7","0.0"
"0.2","0.8","0.9","3.2","-1.3","10196","2012-11-30","30","22.6","116.8"
"0.0","0.0","0.0","0.0","0.0","10197","2012-11-30","31","0.0","0.0"
"0.0","8.7","9.1","13.0","5.2","10198","2012-11-30","32","10.8","85.2"
"0.4","0.4","0.4","2.6","-1.8","10199","2012-11-30","33","33.2","134.5"
"0.0","8.3","8.9","13.0","4.7","10200","2012-11-30","34","10.1","89.2"
"0.0","10.1","8.4","13.0","3.7","10201","2012-11-30","35","12.2","79.9"
"0.0","0.0","0.0","0.0","0.0","10202","2012-11-30","36","0.0","0.0"
"0.0","9.2","9.6","14.3","4.8","10203","2012-11-30","37","12.7","89.5"
"0.0","0.0","0.0","0.0","0.0","10204","2012-11-30","38","0.0","0.0"
"0.0","11.7","11.9","15.3","8.4","10205","2012-11-30","39","3.1","0.0"
"0.0","12.7","12.6","15.6","9.6","10206","2012-11-30","40","78.0","0.0"
"0.0","4.2","4.9","8.5","1.3","10207","2012-11-30","41","81.4","132.7"
"0.0","0.0","0.0","0.0","0.0","10208","2012-11-30","42","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10209","2012-11-30","43","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10210","2012-11-30","44","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10211","2012-11-30","45","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10212","2012-11-30","46","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10213","2012-11-30","47","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10214","2012-11-30","48","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10215","2012-11-30","49","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10216","2012-11-30","50","19.8","0.0"
"0.0","0.0","0.0","0.0","0.0","10217","2012-11-30","51","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10218","2012-11-30","52","52.2","0.0"
"0.0","0.0","0.0","0.0","0.0","10219","2012-11-30","53","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10220","2012-11-30","54","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10221","2012-11-30","55","49.9","0.0"
"0.0","0.0","0.0","0.0","0.0","10222","2012-11-30","56","10.7","0.0"
"0.0","0.0","0.0","0.0","0.0","10223","2012-11-30","57","49.2","0.0"
"0.0","0.0","0.0","0.0","0.0","10224","2012-11-30","58","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10225","2012-11-30","59","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10226","2012-11-30","60","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10227","2012-11-30","61","0.0","0.0"
"5.3","-1.2","-0.8","2.4","-4.0","10228","2012-12-31","1","62.5","57.5"
"2.9","3.2","3.5","6.8","0.2","10229","2012-12-31","2","156.3","86.3"
"10.5","-4.4","-4.0","-1.2","-6.8","10230","2012-12-31","3","57.7","76.9"
"2.6","-0.8","-0.5","2.6","-3.5","10231","2012-12-31","4","39.6","66.5"
"0.0","-9.5","-9.4","-6.6","-12.3","10232","2012-12-31","5","68.5","101.1"
"1.5","2.2","2.9","6.3","-0.5","10233","2012-12-31","6","119.6","80.2"
"0.0","2.9","3.6","7.3","-0.1","10234","2012-12-31","7","66.0","101.4"
"0.8","2.5","3.3","7.0","-0.4","10235","2012-12-31","8","117.2","74.9"
"4.3","-0.7","-0.4","1.9","-2.8","10236","2012-12-31","9","62.1","0.0"
"7.5","-0.3","0.1","3.7","-3.4","10237","2012-12-31","10","60.8","0.0"
"5.5","-0.1","0.3","3.0","-2.3","10238","2012-12-31","11","56.3","45.6"
"5.3","-0.4","0.0","2.7","-2.7","10239","2012-12-31","12","44.8","0.0"
"6.1","-0.6","0.1","3.5","-3.4","10240","2012-12-31","13","75.3","0.0"
"9.3","-1.0","-0.4","3.2","-4.0","10241","2012-12-31","14","56.7","43.6"
"6.4","0.1","1.1","5.7","-3.5","10242","2012-12-31","15","96.1","0.0"
"8.4","-0.6","-0.4","2.5","-3.2","10243","2012-12-31","16","73.1","0.0"
"7.6","-0.6","-0.2","2.8","-3.1","10244","2012-12-31","17","100.5","79.6"
"0.0","0.0","0.0","0.0","0.0","10245","2012-12-31","18","0.0","0.0"
"11.2","-0.3","0.3","3.7","-3.0","10246","2012-12-31","19","118.2","0.0"
"0.0","0.0","0.0","0.0","0.0","10247","2012-12-31","20","0.0","0.0"
"7.7","-0.1","0.1","2.9","-2.6","10248","2012-12-31","21","110.4","0.0"
"0.0","0.0","0.0","0.0","0.0","10249","2012-12-31","22","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10250","2012-12-31","23","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10251","2012-12-31","24","0.0","0.0"
"1.2","3.3","3.5","7.2","-0.2","10252","2012-12-31","25","91.5","0.0"
"1.3","3.8","4.3","7.2","1.5","10253","2012-12-31","26","97.3","74.1"
"9.0","0.0","0.0","0.0","0.0","10254","2012-12-31","27","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10255","2012-12-31","28","0.0","0.0"
"10.1","-1.9","-1.6","1.9","-5.1","10256","2012-12-31","29","55.0","0.0"
"51.2","-6.9","-6.8","-4.1","-9.5","10257","2012-12-31","30","39.4","84.7"
"0.0","0.0","0.0","0.0","0.0","10258","2012-12-31","31","0.0","0.0"
"0.3","0.9","1.4","4.9","-2.1","10259","2012-12-31","32","98.1","81.1"
"45.2","-6.9","-6.7","-4.3","-9.1","10260","2012-12-31","33","93.6","71.3"
"0.1","0.8","1.4","5.0","-2.2","10261","2012-12-31","34","74.8","97.8"
"0.0","0.9","0.2","4.5","-4.1","10262","2012-12-31","35","104.4","99.1"
"0.0","0.0","0.0","0.0","0.0","10263","2012-12-31","36","0.0","0.0"
"1.2","2.2","2.8","6.4","-0.9","10264","2012-12-31","37","114.0","56.9"
"0.0","0.0","0.0","0.0","0.0","10265","2012-12-31","38","0.0","0.0"
"0.5","3.9","4.2","7.2","1.1","10266","2012-12-31","39","122.2","0.0"
"1.2","4.5","4.9","8.4","1.4","10267","2012-12-31","40","163.0","0.0"
"38.4","-2.4","-1.6","1.9","-5.2","10268","2012-12-31","41","144.2","112.8"
"0.0","0.0","0.0","0.0","0.0","10269","2012-12-31","42","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10270","2012-12-31","43","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10271","2012-12-31","44","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10272","2012-12-31","45","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10273","2012-12-31","46","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10274","2012-12-31","47","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10275","2012-12-31","48","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10276","2012-12-31","49","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10277","2012-12-31","50","83.7","0.0"
"0.0","0.0","0.0","0.0","0.0","10278","2012-12-31","51","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10279","2012-12-31","52","178.2","0.0"
"0.0","0.0","0.0","0.0","0.0","10280","2012-12-31","53","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10281","2012-12-31","54","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10282","2012-12-31","55","57.3","0.0"
"0.0","0.0","0.0","0.0","0.0","10283","2012-12-31","56","43.6","0.0"
"0.0","0.0","0.0","0.0","0.0","10284","2012-12-31","57","61.8","0.0"
"0.0","0.0","0.0","0.0","0.0","10285","2012-12-31","58","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10286","2012-12-31","59","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10287","2012-12-31","60","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10288","2012-12-31","61","0.0","0.0"
"0.7","0.6","1.1","4.6","-2.3","10289","2013-01-31","1","36.3","71.4"
"1.1","3.2","3.5","6.6","0.4","10290","2013-01-31","2","16.0","95.8"
"26.1","-4.8","-4.5","-2.2","-6.8","10291","2013-01-31","3","40.3","27.7"
"4.3","0.7","0.9","4.4","-2.6","10292","2013-01-31","4","37.6","49.9"
"0.0","-10.7","-10.7","-8.1","-13.4","10293","2013-01-31","5","146.4","66.5"
"2.4","2.6","3.4","7.1","-0.3","10294","2013-01-31","6","65.3","68.8"
"0.0","4.5","5.0","9.1","1.0","10295","2013-01-31","7","52.9","104.2"
"2.0","3.1","3.8","7.8","-0.3","10296","2013-01-31","8","188.9","74.3"
"1.6","0.7","0.9","3.4","-1.5","10297","2013-01-31","9","36.9","0.0"
"2.3","1.2","1.8","6.0","-2.3","10298","2013-01-31","10","41.0","0.0"
"1.0","1.1","1.3","4.1","-1.5","10299","2013-01-31","11","38.7","55.9"
"0.7","0.8","1.2","4.0","-1.7","10300","2013-01-31","12","16.0","0.0"
"2.0","0.8","1.3","5.4","-2.8","10301","2013-01-31","13","24.7","0.0"
"33.9","0.5","1.3","5.5","-3.0","10302","2013-01-31","14","19.0","64.4"
"2.5","1.6","1.9","6.9","-3.1","10303","2013-01-31","15","48.8","0.0"
"1.4","0.3","0.7","3.6","-2.2","10304","2013-01-31","16","32.2","0.0"
"1.8","0.3","0.7","3.9","-2.6","10305","2013-01-31","17","40.2","71.1"
"0.0","0.0","0.0","0.0","0.0","10306","2013-01-31","18","0.0","0.0"
"3.5","0.8","1.4","5.0","-2.3","10307","2013-01-31","19","32.5","0.0"
"0.0","0.0","0.0","0.0","0.0","10308","2013-01-31","20","0.0","0.0"
"1.6","0.5","0.9","4.0","-2.3","10309","2013-01-31","21","40.6","0.0"
"0.0","0.0","0.0","0.0","0.0","10310","2013-01-31","22","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10311","2013-01-31","23","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10312","2013-01-31","24","0.0","0.0"
"1.7","2.7","2.9","6.4","-0.5","10313","2013-01-31","25","19.8","0.0"
"0.9","3.2","3.3","5.6","1.0","10314","2013-01-31","26","12.4","94.5"
"0.0","0.0","0.0","0.0","0.0","10315","2013-01-31","27","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10316","2013-01-31","28","0.0","0.0"
"2.5","-0.4","-0.1","3.5","-3.7","10317","2013-01-31","29","42.7","0.0"
"104.0","-7.6","-7.5","-5.5","-9.6","10318","2013-01-31","30","87.8","37.3"
"0.0","0.0","0.0","0.0","0.0","10319","2013-01-31","31","0.0","0.0"
"1.0","1.8","2.3","6.4","-1.9","10320","2013-01-31","32","36.9","81.6"
"90.1","-8.1","-8.1","-5.8","-10.4","10321","2013-01-31","33","122.9","54.1"
"0.8","2.0","2.3","6.9","-2.3","10322","2013-01-31","34","40.8","93.8"
"0.0","0.7","0.8","5.4","-3.9","10323","2013-01-31","35","71.7","66.6"
"0.0","0.0","0.0","0.0","0.0","10324","2013-01-31","36","0.0","0.0"
"3.3","1.9","2.2","6.9","-2.4","10325","2013-01-31","37","70.8","71.0"
"0.0","0.0","0.0","0.0","0.0","10326","2013-01-31","38","0.0","0.0"
"1.5","3.6","4.0","7.5","0.4","10327","2013-01-31","39","34.0","0.0"
"1.1","5.0","5.3","9.0","1.6","10328","2013-01-31","40","35.4","0.0"
"58.9","-3.5","-2.9","0.2","-6.0","10329","2013-01-31","41","138.0","86.6"
"0.0","0.0","0.0","0.0","0.0","10330","2013-01-31","42","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10331","2013-01-31","43","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10332","2013-01-31","44","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10333","2013-01-31","45","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10334","2013-01-31","46","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10335","2013-01-31","47","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10336","2013-01-31","48","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10337","2013-01-31","49","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10338","2013-01-31","50","35.8","0.0"
"0.0","0.0","0.0","0.0","0.0","10339","2013-01-31","51","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10340","2013-01-31","52","25.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10341","2013-01-31","53","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10342","2013-01-31","54","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10343","2013-01-31","55","57.8","0.0"
"0.0","0.0","0.0","0.0","0.0","10344","2013-01-31","56","27.6","0.0"
"0.0","0.0","0.0","0.0","0.0","10345","2013-01-31","57","71.8","0.0"
"0.0","0.0","0.0","0.0","0.0","10346","2013-01-31","58","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10347","2013-01-31","59","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10348","2013-01-31","60","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10349","2013-01-31","61","0.0","0.0"
"0.0","3.2","3.5","6.6","0.5","10350","2013-02-28","1","90.4","36.4"
"0.0","5.4","5.8","8.3","3.3","10351","2013-02-28","2","51.8","50.3"
"41.7","-3.9","-3.9","-2.0","-5.7","10352","2013-02-28","3","68.7","32.6"
"1.4","2.8","3.2","6.4","0.1","10353","2013-02-28","4","54.4","53.3"
"0.0","-9.7","-9.3","-6.6","-11.9","10354","2013-02-28","5","71.8","49.5"
"0.1","5.0","5.9","9.2","2.6","10355","2013-02-28","6","69.3","42.6"
"0.0","6.8","7.4","11.4","3.4","10356","2013-02-28","7","132.3","82.6"
"0.0","5.4","6.0","10.0","2.0","10357","2013-02-28","8","111.7","64.1"
"0.1","3.4","3.7","5.9","1.4","10358","2013-02-28","9","119.2","0.0"
"0.6","3.5","4.0","7.1","0.9","10359","2013-02-28","10","68.1","0.0"
"0.0","3.7","4.0","6.5","1.4","10360","2013-02-28","11","67.0","35.4"
"0.0","3.9","4.3","6.8","1.8","10361","2013-02-28","12","67.4","0.0"
"0.4","3.8","4.6","8.4","0.9","10362","2013-02-28","13","66.0","0.0"
"0.0","4.0","5.0","8.9","1.2","10363","2013-02-28","14","60.9","47.1"
"0.0","5.2","6.0","10.2","1.7","10364","2013-02-28","15","78.2","0.0"
"0.0","4.5","5.0","8.0","2.0","10365","2013-02-28","16","39.8","0.0"
"0.0","4.5","5.1","8.4","1.9","10366","2013-02-28","17","39.6","46.1"
"0.0","0.0","0.0","0.0","0.0","10367","2013-02-28","18","0.0","0.0"
"0.5","3.1","3.9","7.0","0.7","10368","2013-02-28","19","57.9","0.0"
"0.0","0.0","0.0","0.0","0.0","10369","2013-02-28","20","0.0","0.0"
"0.0","4.6","5.1","8.1","2.1","10370","2013-02-28","21","47.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10371","2013-02-28","22","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10372","2013-02-28","23","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10373","2013-02-28","24","0.0","0.0"
"0.1","5.4","5.5","8.2","2.8","10374","2013-02-28","25","16.7","0.0"
"0.0","5.3","5.5","7.4","3.6","10375","2013-02-28","26","29.1","52.6"
"0.0","0.0","0.0","0.0","0.0","10376","2013-02-28","27","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10377","2013-02-28","28","0.0","0.0"
"1.6","1.6","2.2","5.6","-1.3","10378","2013-02-28","29","62.8","0.0"
"153.5","-6.4","-6.2","-4.1","-8.3","10379","2013-02-28","30","62.8","40.2"
"0.0","0.0","0.0","0.0","0.0","10380","2013-02-28","31","0.0","0.0"
"0.0","4.4","5.1","8.8","1.4","10381","2013-02-28","32","45.4","61.6"
"111.8","-6.8","-6.8","-5.0","-8.5","10382","2013-02-28","33","64.3","70.3"
"0.0","4.1","4.6","8.2","1.1","10383","2013-02-28","34","76.1","75.6"
"0.0","4.5","4.9","8.5","1.3","10384","2013-02-28","35","59.9","60.2"
"0.0","0.0","0.0","0.0","0.0","10385","2013-02-28","36","0.0","0.0"
"0.4","5.3","5.9","10.0","1.8","10386","2013-02-28","37","63.2","56.3"
"0.0","0.0","0.0","0.0","0.0","10387","2013-02-28","38","0.0","0.0"
"0.0","5.7","5.9","8.5","3.2","10388","2013-02-28","39","63.7","0.0"
"0.0","6.3","6.3","9.2","3.4","10389","2013-02-28","40","71.0","0.0"
"115.4","-2.2","-1.8","1.0","-4.5","10390","2013-02-28","41","136.1","72.8"
"0.0","0.0","0.0","0.0","0.0","10391","2013-02-28","42","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10392","2013-02-28","43","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10393","2013-02-28","44","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10394","2013-02-28","45","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10395","2013-02-28","46","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10396","2013-02-28","47","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10397","2013-02-28","48","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10398","2013-02-28","49","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10399","2013-02-28","50","69.9","0.0"
"0.0","0.0","0.0","0.0","0.0","10400","2013-02-28","51","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10401","2013-02-28","52","69.5","0.0"
"0.0","0.0","0.0","0.0","0.0","10402","2013-02-28","53","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10403","2013-02-28","54","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10404","2013-02-28","55","143.7","0.0"
"0.0","0.0","0.0","0.0","0.0","10405","2013-02-28","56","49.9","0.0"
"0.0","0.0","0.0","0.0","0.0","10406","2013-02-28","57","83.3","0.0"
"0.0","0.0","0.0","0.0","0.0","10407","2013-02-28","58","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10408","2013-02-28","59","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10409","2013-02-28","60","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10410","2013-02-28","61","0.0","0.0"
"0.5","4.9","5.4","10.2","0.6","10411","2013-03-31","1","45.8","109.9"
"0.0","6.7","7.1","10.6","3.7","10412","2013-03-31","2","33.3","124.2"
"14.2","-1.6","-1.0","2.0","-4.0","10413","2013-03-31","3","21.1","96.8"
"0.0","5.4","6.2","11.1","1.3","10414","2013-03-31","4","41.3","131.5"
"0.0","-7.5","-7.4","-4.5","-10.4","10415","2013-03-31","5","63.0","109.2"
"0.0","7.6","8.6","13.4","3.8","10416","2013-03-31","6","73.4","134.9"
"0.0","9.2","9.8","14.8","4.8","10417","2013-03-31","7","58.1","136.8"
"0.0","8.1","8.6","13.5","3.6","10418","2013-03-31","8","87.0","133.6"
"0.9","5.1","5.7","9.3","2.0","10419","2013-03-31","9","68.9","0.0"
"0.6","5.4","6.1","11.0","1.2","10420","2013-03-31","10","39.7","0.0"
"0.8","5.5","6.2","10.0","2.3","10421","2013-03-31","11","50.4","100.0"
"0.5","6.0","6.9","10.8","2.9","10422","2013-03-31","12","48.5","0.0"
"0.2","6.2","7.4","12.9","1.8","10423","2013-03-31","13","44.2","0.0"
"0.2","6.3","7.4","12.8","2.1","10424","2013-03-31","14","39.6","128.0"
"0.1","7.4","8.1","13.8","2.4","10425","2013-03-31","15","30.2","0.0"
"0.1","6.7","7.6","12.6","2.6","10426","2013-03-31","16","45.2","0.0"
"0.5","7.0","8.0","13.4","2.5","10427","2013-03-31","17","47.6","145.5"
"0.0","0.0","0.0","0.0","0.0","10428","2013-03-31","18","0.0","0.0"
"0.3","5.8","6.7","11.9","1.6","10429","2013-03-31","19","31.9","0.0"
"0.0","0.0","0.0","0.0","0.0","10430","2013-03-31","20","0.0","0.0"
"0.2","6.6","7.2","11.6","2.8","10431","2013-03-31","21","30.4","0.0"
"0.0","0.0","0.0","0.0","0.0","10432","2013-03-31","22","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10433","2013-03-31","23","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10434","2013-03-31","24","0.0","0.0"
"0.0","6.0","6.2","9.7","2.7","10435","2013-03-31","25","8.7","0.0"
"0.1","6.0","6.2","8.8","3.7","10436","2013-03-31","26","21.3","121.4"
"0.1","0.0","0.0","0.0","0.0","10437","2013-03-31","27","0.0","0.0"
"0.0","0.0","0.0","0.0","0.0","10438","2013-03-31","28","0.0","0.0"
"0.1","3.7","4.4","9.2","-0.3","10439","2013-03-31","29","73.0","0.0"
"182.4","-4.8","-4.7","-2.6","-6.9","10440","2013-03-31","30","89.9","77.5"
"0.0","0.0","0.0","0.0","0.0","10441","2013-03-31","31","0.0","0.0"
"0.0","7.5","7.9","13.6","2.2","10442","2013-03-31","32","34.0","149.0"
"107.7","-5.2","-5.2","-3.0","-7.4","10443","2013-03-31","33","57.5","109.2"
"0.0","7.1","7.5","13.1","1.9","10444","2013-03-31","34","28.2","155.8"
"0.0","7.4","7.9","13.7","2.0","10445","2013-03-31","35","27.0","152.9"
"0.0","0.0","0.0","0.0","0.0","10446","2013-03-31","36","0.0","0.0"
